"prob.shore","prob.ship","prob.est","nstops","prob.surv","prob.det","prob.sdet","containers","shore","shorestop","rmshore","transfer","rmtrans","dieroute","establish"
0,0.1,0.8,1,0.8,0,0,100,0,7,0,7,0,22,4
0.1,0.1,0.8,1,0.8,0,0,100,5,13,0,8,0,24,10
0.2,0.1,0.8,1,0.8,0,0,100,23,30,0,7,0,25,24
0.3,0.1,0.8,1,0.8,0,0,100,20,30,0,10,0,19,22
0.4,0.1,0.8,1,0.8,0,0,100,39,47,0,8,0,15,33
0.5,0.1,0.8,1,0.8,0,0,100,44,47,0,3,0,18,38
0.6,0.1,0.8,1,0.8,0,0,100,51,54,0,3,0,19,46
0.7,0.1,0.8,1,0.8,0,0,100,55,58,0,3,0,22,45
0.8,0.1,0.8,1,0.8,0,0,100,59,60,0,1,0,26,54
0.9,0.1,0.8,1,0.8,0,0,100,73,75,0,2,0,16,65
1,0.1,0.8,1,0.8,0,0,100,78,78,0,0,0,22,69
0,0.2,0.8,1,0.8,0,0,100,0,13,0,13,0,32,11
0.1,0.2,0.8,1,0.8,0,0,100,10,26,0,16,0,11,19
0.2,0.2,0.8,1,0.8,0,0,100,13,29,0,16,0,19,19
0.3,0.2,0.8,1,0.8,0,0,100,21,37,0,16,0,23,29
0.4,0.2,0.8,1,0.8,0,0,100,30,38,0,8,0,26,28
0.5,0.2,0.8,1,0.8,0,0,100,38,48,0,10,0,22,39
0.6,0.2,0.8,1,0.8,0,0,100,46,56,0,10,0,19,48
0.7,0.2,0.8,1,0.8,0,0,100,54,59,0,5,0,20,40
0.8,0.2,0.8,1,0.8,0,0,100,58,61,0,3,0,22,50
0.9,0.2,0.8,1,0.8,0,0,100,67,69,0,2,0,26,53
1,0.2,0.8,1,0.8,0,0,100,72,72,0,0,0,28,56
0,0.3,0.8,1,0.8,0,0,100,0,20,0,20,0,21,13
0.1,0.3,0.8,1,0.8,0,0,100,4,29,0,25,0,24,21
0.2,0.3,0.8,1,0.8,0,0,100,15,36,0,21,0,20,29
0.3,0.3,0.8,1,0.8,0,0,100,22,34,0,12,0,20,26
0.4,0.3,0.8,1,0.8,0,0,100,38,47,0,9,0,18,39
0.5,0.3,0.8,1,0.8,0,0,100,44,58,0,14,0,17,40
0.6,0.3,0.8,1,0.8,0,0,100,50,56,0,6,0,12,46
0.7,0.3,0.8,1,0.8,0,0,100,49,59,0,10,0,22,45
0.8,0.3,0.8,1,0.8,0,0,100,56,61,0,5,0,24,51
0.9,0.3,0.8,1,0.8,0,0,100,74,77,0,3,0,18,62
1,0.3,0.8,1,0.8,0,0,100,78,78,0,0,0,22,63
0,0.4,0.8,1,0.8,0,0,100,0,37,0,37,0,20,30
0.1,0.4,0.8,1,0.8,0,0,100,10,40,0,30,0,21,25
0.2,0.4,0.8,1,0.8,0,0,100,13,37,0,24,0,27,29
0.3,0.4,0.8,1,0.8,0,0,100,25,49,0,24,0,10,42
0.4,0.4,0.8,1,0.8,0,0,100,21,38,0,17,0,24,30
0.5,0.4,0.8,1,0.8,0,0,100,44,58,0,14,0,23,44
0.6,0.4,0.8,1,0.8,0,0,100,51,60,0,9,0,19,51
0.7,0.4,0.8,1,0.8,0,0,100,59,71,0,12,0,16,57
0.8,0.4,0.8,1,0.8,0,0,100,64,72,0,8,0,17,60
0.9,0.4,0.8,1,0.8,0,0,100,77,80,0,3,0,17,62
1,0.4,0.8,1,0.8,0,0,100,80,80,0,0,0,20,64
0,0.5,0.8,1,0.8,0,0,100,0,42,0,42,0,22,34
0.1,0.5,0.8,1,0.8,0,0,100,10,55,0,45,0,16,47
0.2,0.5,0.8,1,0.8,0,0,100,20,45,0,25,0,22,33
0.3,0.5,0.8,1,0.8,0,0,100,29,51,0,22,0,22,35
0.4,0.5,0.8,1,0.8,0,0,100,32,57,0,25,0,20,48
0.5,0.5,0.8,1,0.8,0,0,100,43,58,0,15,0,23,50
0.6,0.5,0.8,1,0.8,0,0,100,51,62,0,11,0,22,54
0.7,0.5,0.8,1,0.8,0,0,100,58,66,0,8,0,18,56
0.8,0.5,0.8,1,0.8,0,0,100,70,76,0,6,0,19,68
0.9,0.5,0.8,1,0.8,0,0,100,69,71,0,2,0,25,54
1,0.5,0.8,1,0.8,0,0,100,75,75,0,0,0,25,57
0,0.6,0.8,1,0.8,0,0,100,0,52,0,52,0,17,45
0.1,0.6,0.8,1,0.8,0,0,100,5,51,0,46,0,24,39
0.2,0.6,0.8,1,0.8,0,0,100,18,56,0,38,0,20,38
0.3,0.6,0.8,1,0.8,0,0,100,21,58,0,37,0,21,42
0.4,0.6,0.8,1,0.8,0,0,100,35,70,0,35,0,14,57
0.5,0.6,0.8,1,0.8,0,0,100,40,63,0,23,0,18,48
0.6,0.6,0.8,1,0.8,0,0,100,48,65,0,17,0,21,56
0.7,0.6,0.8,1,0.8,0,0,100,56,76,0,20,0,14,64
0.8,0.6,0.8,1,0.8,0,0,100,63,73,0,10,0,21,61
0.9,0.6,0.8,1,0.8,0,0,100,70,79,0,9,0,20,63
1,0.6,0.8,1,0.8,0,0,100,79,79,0,0,0,21,66
0,0.7,0.8,1,0.8,0,0,100,0,52,0,52,0,17,40
0.1,0.7,0.8,1,0.8,0,0,100,8,52,0,44,0,19,43
0.2,0.7,0.8,1,0.8,0,0,100,13,58,0,45,0,18,50
0.3,0.7,0.8,1,0.8,0,0,100,29,66,0,37,0,19,54
0.4,0.7,0.8,1,0.8,0,0,100,28,66,0,38,0,19,54
0.5,0.7,0.8,1,0.8,0,0,100,43,71,0,28,0,14,56
0.6,0.7,0.8,1,0.8,0,0,100,45,73,0,28,0,15,60
0.7,0.7,0.8,1,0.8,0,0,100,63,85,0,22,0,12,75
0.8,0.7,0.8,1,0.8,0,0,100,65,75,0,10,0,21,62
0.9,0.7,0.8,1,0.8,0,0,100,68,71,0,3,0,25,53
1,0.7,0.8,1,0.8,0,0,100,76,76,0,0,0,24,58
0,0.8,0.8,1,0.8,0,0,100,0,71,0,71,0,20,55
0.1,0.8,0.8,1,0.8,0,0,100,4,65,0,61,0,20,49
0.2,0.8,0.8,1,0.8,0,0,100,16,71,0,55,0,13,59
0.3,0.8,0.8,1,0.8,0,0,100,26,70,0,44,0,20,50
0.4,0.8,0.8,1,0.8,0,0,100,30,66,0,36,0,27,50
0.5,0.8,0.8,1,0.8,0,0,100,40,72,0,32,0,25,51
0.6,0.8,0.8,1,0.8,0,0,100,49,79,0,30,0,15,64
0.7,0.8,0.8,1,0.8,0,0,100,50,77,0,27,0,20,60
0.8,0.8,0.8,1,0.8,0,0,100,68,77,0,9,0,18,57
0.9,0.8,0.8,1,0.8,0,0,100,70,74,0,4,0,23,60
1,0.8,0.8,1,0.8,0,0,100,79,79,0,0,0,21,60
0,0.9,0.8,1,0.8,0,0,100,0,79,0,79,0,12,61
0.1,0.9,0.8,1,0.8,0,0,100,15,80,0,65,0,16,66
0.2,0.9,0.8,1,0.8,0,0,100,17,72,0,55,0,21,58
0.3,0.9,0.8,1,0.8,0,0,100,31,73,0,42,0,19,64
0.4,0.9,0.8,1,0.8,0,0,100,41,75,0,34,0,22,54
0.5,0.9,0.8,1,0.8,0,0,100,42,77,0,35,0,21,60
0.6,0.9,0.8,1,0.8,0,0,100,54,79,0,25,0,16,67
0.7,0.9,0.8,1,0.8,0,0,100,55,76,0,21,0,22,64
0.8,0.9,0.8,1,0.8,0,0,100,69,86,0,17,0,13,64
0.9,0.9,0.8,1,0.8,0,0,100,67,71,0,4,0,28,57
1,0.9,0.8,1,0.8,0,0,100,82,82,0,0,0,18,65
0,1,0.8,1,0.8,0,0,100,0,87,0,87,0,13,68
0.1,1,0.8,1,0.8,0,0,100,9,85,0,76,0,15,66
0.2,1,0.8,1,0.8,0,0,100,13,82,0,69,0,18,67
0.3,1,0.8,1,0.8,0,0,100,21,74,0,53,0,26,64
0.4,1,0.8,1,0.8,0,0,100,28,74,0,46,0,26,57
0.5,1,0.8,1,0.8,0,0,100,50,83,0,33,0,17,65
0.6,1,0.8,1,0.8,0,0,100,44,83,0,39,0,17,68
0.7,1,0.8,1,0.8,0,0,100,57,85,0,28,0,15,65
0.8,1,0.8,1,0.8,0,0,100,60,76,0,16,0,24,63
0.9,1,0.8,1,0.8,0,0,100,79,85,0,6,0,15,67
1,1,0.8,1,0.8,0,0,100,79,79,0,0,0,21,65
0,0,0.9,1,0.8,0,0,100,0,0,0,0,0,19,0
0.1,0,0.9,1,0.8,0,0,100,7,7,0,0,0,23,6
0.2,0,0.9,1,0.8,0,0,100,16,16,0,0,0,15,14
0.3,0,0.9,1,0.8,0,0,100,27,27,0,0,0,21,24
0.4,0,0.9,1,0.8,0,0,100,38,38,0,0,0,13,36
0.5,0,0.9,1,0.8,0,0,100,41,41,0,0,0,14,38
0.6,0,0.9,1,0.8,0,0,100,49,49,0,0,0,18,43
0.7,0,0.9,1,0.8,0,0,100,48,48,0,0,0,23,44
0.8,0,0.9,1,0.8,0,0,100,62,62,0,0,0,24,59
0.9,0,0.9,1,0.8,0,0,100,77,77,0,0,0,18,68
1,0,0.9,1,0.8,0,0,100,85,85,0,0,0,15,73
0,0.1,0.9,1,0.8,0,0,100,0,6,0,6,0,26,6
0.1,0.1,0.9,1,0.8,0,0,100,6,17,0,11,0,24,15
0.2,0.1,0.9,1,0.8,0,0,100,20,26,0,6,0,24,24
0.3,0.1,0.9,1,0.8,0,0,100,22,27,0,5,0,23,24
0.4,0.1,0.9,1,0.8,0,0,100,32,38,0,6,0,16,36
0.5,0.1,0.9,1,0.8,0,0,100,44,45,0,1,0,25,42
0.6,0.1,0.9,1,0.8,0,0,100,62,65,0,3,0,13,60
0.7,0.1,0.9,1,0.8,0,0,100,56,56,0,0,0,23,54
0.8,0.1,0.9,1,0.8,0,0,100,68,68,0,0,0,22,58
0.9,0.1,0.9,1,0.8,0,0,100,75,76,0,1,0,17,68
1,0.1,0.9,1,0.8,0,0,100,73,73,0,0,0,27,67
0,0.2,0.9,1,0.8,0,0,100,0,14,0,14,0,24,13
0.1,0.2,0.9,1,0.8,0,0,100,11,28,0,17,0,17,22
0.2,0.2,0.9,1,0.8,0,0,100,12,20,0,8,0,22,16
0.3,0.2,0.9,1,0.8,0,0,100,21,38,0,17,0,19,34
0.4,0.2,0.9,1,0.8,0,0,100,36,46,0,10,0,27,43
0.5,0.2,0.9,1,0.8,0,0,100,41,46,0,5,0,22,40
0.6,0.2,0.9,1,0.8,0,0,100,44,46,0,2,0,25,41
0.7,0.2,0.9,1,0.8,0,0,100,52,56,0,4,0,24,53
0.8,0.2,0.9,1,0.8,0,0,100,60,65,0,5,0,16,60
0.9,0.2,0.9,1,0.8,0,0,100,76,76,0,0,0,18,69
1,0.2,0.9,1,0.8,0,0,100,83,83,0,0,0,17,75
0,0.3,0.9,1,0.8,0,0,100,0,27,0,27,0,26,26
0.1,0.3,0.9,1,0.8,0,0,100,8,31,0,23,0,20,28
0.2,0.3,0.9,1,0.8,0,0,100,17,32,0,15,0,22,30
0.3,0.3,0.9,1,0.8,0,0,100,24,42,0,18,0,21,36
0.4,0.3,0.9,1,0.8,0,0,100,30,43,0,13,0,17,36
0.5,0.3,0.9,1,0.8,0,0,100,38,47,0,9,0,23,41
0.6,0.3,0.9,1,0.8,0,0,100,49,56,0,7,0,19,50
0.7,0.3,0.9,1,0.8,0,0,100,60,65,0,5,0,16,57
0.8,0.3,0.9,1,0.8,0,0,100,65,74,0,9,0,16,69
0.9,0.3,0.9,1,0.8,0,0,100,70,71,0,1,0,22,64
1,0.3,0.9,1,0.8,0,0,100,77,77,0,0,0,23,68
0,0.4,0.9,1,0.8,0,0,100,0,29,0,29,0,15,26
0.1,0.4,0.9,1,0.8,0,0,100,3,31,0,28,0,20,25
0.2,0.4,0.9,1,0.8,0,0,100,21,43,0,22,0,18,41
0.3,0.4,0.9,1,0.8,0,0,100,16,43,0,27,0,25,35
0.4,0.4,0.9,1,0.8,0,0,100,35,46,0,11,0,22,39
0.5,0.4,0.9,1,0.8,0,0,100,30,42,0,12,0,30,40
0.6,0.4,0.9,1,0.8,0,0,100,42,55,0,13,0,24,51
0.7,0.4,0.9,1,0.8,0,0,100,53,64,0,11,0,19,55
0.8,0.4,0.9,1,0.8,0,0,100,64,74,0,10,0,19,64
0.9,0.4,0.9,1,0.8,0,0,100,74,77,0,3,0,18,70
1,0.4,0.9,1,0.8,0,0,100,76,76,0,0,0,24,69
0,0.5,0.9,1,0.8,0,0,100,0,41,0,41,0,24,37
0.1,0.5,0.9,1,0.8,0,0,100,7,48,0,41,0,20,41
0.2,0.5,0.9,1,0.8,0,0,100,21,47,0,26,0,20,45
0.3,0.5,0.9,1,0.8,0,0,100,28,50,0,22,0,22,45
0.4,0.5,0.9,1,0.8,0,0,100,32,54,0,22,0,23,47
0.5,0.5,0.9,1,0.8,0,0,100,39,59,0,20,0,25,51
0.6,0.5,0.9,1,0.8,0,0,100,47,58,0,11,0,24,54
0.7,0.5,0.9,1,0.8,0,0,100,64,71,0,7,0,15,65
0.8,0.5,0.9,1,0.8,0,0,100,64,75,0,11,0,19,61
0.9,0.5,0.9,1,0.8,0,0,100,72,78,0,6,0,16,66
1,0.5,0.9,1,0.8,0,0,100,80,80,0,0,0,20,70
0,0.6,0.9,1,0.8,0,0,100,0,48,0,48,0,26,45
0.1,0.6,0.9,1,0.8,0,0,100,12,52,0,40,0,15,47
0.2,0.6,0.9,1,0.8,0,0,100,15,50,0,35,0,18,46
0.3,0.6,0.9,1,0.8,0,0,100,18,52,0,34,0,17,50
0.4,0.6,0.9,1,0.8,0,0,100,45,64,0,19,0,17,60
0.5,0.6,0.9,1,0.8,0,0,100,32,65,0,33,0,19,60
0.6,0.6,0.9,1,0.8,0,0,100,56,77,0,21,0,10,71
0.7,0.6,0.9,1,0.8,0,0,100,54,72,0,18,0,19,62
0.8,0.6,0.9,1,0.8,0,0,100,56,64,0,8,0,29,58
0.9,0.6,0.9,1,0.8,0,0,100,72,78,0,6,0,17,74
1,0.6,0.9,1,0.8,0,0,100,79,79,0,0,0,21,78
0,0.7,0.9,1,0.8,0,0,100,0,45,0,45,0,33,38
0.1,0.7,0.9,1,0.8,0,0,100,12,59,0,47,0,20,53
0.2,0.7,0.9,1,0.8,0,0,100,18,56,0,38,0,25,51
0.3,0.7,0.9,1,0.8,0,0,100,16,66,0,50,0,19,57
0.4,0.7,0.9,1,0.8,0,0,100,30,62,0,32,0,18,55
0.5,0.7,0.9,1,0.8,0,0,100,42,64,0,22,0,19,56
0.6,0.7,0.9,1,0.8,0,0,100,50,71,0,21,0,22,65
0.7,0.7,0.9,1,0.8,0,0,100,53,70,0,17,0,22,68
0.8,0.7,0.9,1,0.8,0,0,100,67,80,0,13,0,16,73
0.9,0.7,0.9,1,0.8,0,0,100,77,81,0,4,0,18,76
1,0.7,0.9,1,0.8,0,0,100,80,80,0,0,0,20,76
0,0.8,0.9,1,0.8,0,0,100,0,57,0,57,0,28,50
0.1,0.8,0.9,1,0.8,0,0,100,7,68,0,61,0,27,64
0.2,0.8,0.9,1,0.8,0,0,100,27,68,0,41,0,21,63
0.3,0.8,0.9,1,0.8,0,0,100,19,57,0,38,0,29,46
0.4,0.8,0.9,1,0.8,0,0,100,33,72,0,39,0,18,60
0.5,0.8,0.9,1,0.8,0,0,100,37,70,0,33,0,20,63
0.6,0.8,0.9,1,0.8,0,0,100,51,77,0,26,0,20,65
0.7,0.8,0.9,1,0.8,0,0,100,57,80,0,23,0,15,71
0.8,0.8,0.9,1,0.8,0,0,100,66,78,0,12,0,16,71
0.9,0.8,0.9,1,0.8,0,0,100,75,79,0,4,0,20,70
1,0.8,0.9,1,0.8,0,0,100,80,80,0,0,0,20,73
0,0.9,0.9,1,0.8,0,0,100,0,72,0,72,0,18,64
0.1,0.9,0.9,1,0.8,0,0,100,6,77,0,71,0,13,72
0.2,0.9,0.9,1,0.8,0,0,100,11,63,0,52,0,31,56
0.3,0.9,0.9,1,0.8,0,0,100,29,74,0,45,0,22,61
0.4,0.9,0.9,1,0.8,0,0,100,28,73,0,45,0,22,65
0.5,0.9,0.9,1,0.8,0,0,100,36,69,0,33,0,26,62
0.6,0.9,0.9,1,0.8,0,0,100,45,76,0,31,0,20,72
0.7,0.9,0.9,1,0.8,0,0,100,46,71,0,25,0,27,64
0.8,0.9,0.9,1,0.8,0,0,100,69,83,0,14,0,13,75
0.9,0.9,0.9,1,0.8,0,0,100,77,80,0,3,0,19,76
1,0.9,0.9,1,0.8,0,0,100,79,79,0,0,0,21,71
0,1,0.9,1,0.8,0,0,100,0,80,0,80,0,20,72
0.1,1,0.9,1,0.8,0,0,100,6,79,0,73,0,21,70
0.2,1,0.9,1,0.8,0,0,100,13,83,0,70,0,17,75
0.3,1,0.9,1,0.8,0,0,100,28,85,0,57,0,15,80
0.4,1,0.9,1,0.8,0,0,100,29,79,0,50,0,21,74
0.5,1,0.9,1,0.8,0,0,100,36,71,0,35,0,29,65
0.6,1,0.9,1,0.8,0,0,100,47,81,0,34,0,19,72
0.7,1,0.9,1,0.8,0,0,100,63,89,0,26,0,11,83
0.8,1,0.9,1,0.8,0,0,100,57,76,0,19,0,24,65
0.9,1,0.9,1,0.8,0,0,100,77,84,0,7,0,16,75
1,1,0.9,1,0.8,0,0,100,82,82,0,0,0,18,73
0,0,1,1,0.8,0,0,100,0,0,0,0,0,15,0
0.1,0,1,1,0.8,0,0,100,6,6,0,0,0,19,6
0.2,0,1,1,0.8,0,0,100,13,13,0,0,0,13,13
0.3,0,1,1,0.8,0,0,100,20,20,0,0,0,19,20
0.4,0,1,1,0.8,0,0,100,26,26,0,0,0,26,26
0.5,0,1,1,0.8,0,0,100,48,48,0,0,0,17,48
0.6,0,1,1,0.8,0,0,100,49,49,0,0,0,19,49
0.7,0,1,1,0.8,0,0,100,65,65,0,0,0,16,65
0.8,0,1,1,0.8,0,0,100,60,60,0,0,0,23,60
0.9,0,1,1,0.8,0,0,100,71,71,0,0,0,16,71
1,0,1,1,0.8,0,0,100,79,79,0,0,0,21,79
0,0.1,1,1,0.8,0,0,100,0,6,0,6,0,14,6
0.1,0.1,1,1,0.8,0,0,100,10,14,0,4,0,26,14
0.2,0.1,1,1,0.8,0,0,100,17,24,0,7,0,19,24
0.3,0.1,1,1,0.8,0,0,100,35,39,0,4,0,19,39
0.4,0.1,1,1,0.8,0,0,100,36,40,0,4,0,24,40
0.5,0.1,1,1,0.8,0,0,100,37,41,0,4,0,24,41
0.6,0.1,1,1,0.8,0,0,100,41,48,0,7,0,25,48
0.7,0.1,1,1,0.8,0,0,100,56,57,0,1,0,23,57
0.8,0.1,1,1,0.8,0,0,100,67,68,0,1,0,21,68
0.9,0.1,1,1,0.8,0,0,100,72,73,0,1,0,19,73
1,0.1,1,1,0.8,0,0,100,78,78,0,0,0,22,78
0,0.2,1,1,0.8,0,0,100,0,16,0,16,0,18,16
0.1,0.2,1,1,0.8,0,0,100,11,27,0,16,0,18,27
0.2,0.2,1,1,0.8,0,0,100,14,27,0,13,0,24,27
0.3,0.2,1,1,0.8,0,0,100,24,35,0,11,0,20,35
0.4,0.2,1,1,0.8,0,0,100,28,38,0,10,0,20,38
0.5,0.2,1,1,0.8,0,0,100,35,44,0,9,0,20,44
0.6,0.2,1,1,0.8,0,0,100,53,55,0,2,0,20,55
0.7,0.2,1,1,0.8,0,0,100,52,58,0,6,0,18,58
0.8,0.2,1,1,0.8,0,0,100,69,72,0,3,0,19,72
0.9,0.2,1,1,0.8,0,0,100,67,69,0,2,0,25,69
1,0.2,1,1,0.8,0,0,100,83,83,0,0,0,17,83
0,0.3,1,1,0.8,0,0,100,0,20,0,20,0,20,20
0.1,0.3,1,1,0.8,0,0,100,9,29,0,20,0,23,29
0.2,0.3,1,1,0.8,0,0,100,14,37,0,23,0,16,37
0.3,0.3,1,1,0.8,0,0,100,21,38,0,17,0,17,38
0.4,0.3,1,1,0.8,0,0,100,30,40,0,10,0,18,40
0.5,0.3,1,1,0.8,0,0,100,44,53,0,9,0,23,53
0.6,0.3,1,1,0.8,0,0,100,46,57,0,11,0,18,57
0.7,0.3,1,1,0.8,0,0,100,66,73,0,7,0,10,73
0.8,0.3,1,1,0.8,0,0,100,70,74,0,4,0,18,74
0.9,0.3,1,1,0.8,0,0,100,70,72,0,2,0,21,72
1,0.3,1,1,0.8,0,0,100,78,78,0,0,0,22,78
0,0.4,1,1,0.8,0,0,100,0,45,0,45,0,18,45
0.1,0.4,1,1,0.8,0,0,100,10,49,0,39,0,14,49
0.2,0.4,1,1,0.8,0,0,100,13,43,0,30,0,16,43
0.3,0.4,1,1,0.8,0,0,100,20,40,0,20,0,27,40
0.4,0.4,1,1,0.8,0,0,100,34,49,0,15,0,23,49
0.5,0.4,1,1,0.8,0,0,100,32,50,0,18,0,22,50
0.6,0.4,1,1,0.8,0,0,100,51,64,0,13,0,17,64
0.7,0.4,1,1,0.8,0,0,100,54,68,0,14,0,23,68
0.8,0.4,1,1,0.8,0,0,100,64,76,0,12,0,16,76
0.9,0.4,1,1,0.8,0,0,100,78,80,0,2,0,17,80
1,0.4,1,1,0.8,0,0,100,75,75,0,0,0,25,75
0,0.5,1,1,0.8,0,0,100,0,34,0,34,0,18,34
0.1,0.5,1,1,0.8,0,0,100,10,51,0,41,0,19,51
0.2,0.5,1,1,0.8,0,0,100,18,49,0,31,0,18,49
0.3,0.5,1,1,0.8,0,0,100,31,59,0,28,0,22,59
0.4,0.5,1,1,0.8,0,0,100,39,68,0,29,0,17,68
0.5,0.5,1,1,0.8,0,0,100,41,63,0,22,0,20,63
0.6,0.5,1,1,0.8,0,0,100,44,63,0,19,0,22,63
0.7,0.5,1,1,0.8,0,0,100,51,63,0,12,0,26,63
0.8,0.5,1,1,0.8,0,0,100,65,72,0,7,0,19,72
0.9,0.5,1,1,0.8,0,0,100,74,83,0,9,0,14,83
1,0.5,1,1,0.8,0,0,100,82,82,0,0,0,18,82
0,0.6,1,1,0.8,0,0,100,0,52,0,52,0,22,52
0.1,0.6,1,1,0.8,0,0,100,8,55,0,47,0,10,55
0.2,0.6,1,1,0.8,0,0,100,17,51,0,34,0,24,51
0.3,0.6,1,1,0.8,0,0,100,33,59,0,26,0,18,59
0.4,0.6,1,1,0.8,0,0,100,30,55,0,25,0,19,55
0.5,0.6,1,1,0.8,0,0,100,38,57,0,19,0,28,57
0.6,0.6,1,1,0.8,0,0,100,44,64,0,20,0,20,64
0.7,0.6,1,1,0.8,0,0,100,57,77,0,20,0,14,77
0.8,0.6,1,1,0.8,0,0,100,63,74,0,11,0,21,74
0.9,0.6,1,1,0.8,0,0,100,74,78,0,4,0,21,78
1,0.6,1,1,0.8,0,0,100,86,86,0,0,0,14,86
0,0.7,1,1,0.8,0,0,100,0,54,0,54,0,18,54
0.1,0.7,1,1,0.8,0,0,100,8,58,0,50,0,17,58
0.2,0.7,1,1,0.8,0,0,100,24,66,0,42,0,14,66
0.3,0.7,1,1,0.8,0,0,100,17,64,0,47,0,21,64
0.4,0.7,1,1,0.8,0,0,100,35,62,0,27,0,21,62
0.5,0.7,1,1,0.8,0,0,100,42,66,0,24,0,21,66
0.6,0.7,1,1,0.8,0,0,100,46,68,0,22,0,25,68
0.7,0.7,1,1,0.8,0,0,100,48,71,0,23,0,21,71
0.8,0.7,1,1,0.8,0,0,100,63,75,0,12,0,22,75
0.9,0.7,1,1,0.8,0,0,100,72,78,0,6,0,20,78
1,0.7,1,1,0.8,0,0,100,81,81,0,0,0,19,81
0,0.8,1,1,0.8,0,0,100,0,68,0,68,0,18,68
0.1,0.8,1,1,0.8,0,0,100,9,64,0,55,0,22,64
0.2,0.8,1,1,0.8,0,0,100,11,58,0,47,0,27,58
0.3,0.8,1,1,0.8,0,0,100,26,73,0,47,0,18,73
0.4,0.8,1,1,0.8,0,0,100,35,66,0,31,0,28,66
0.5,0.8,1,1,0.8,0,0,100,42,78,0,36,0,17,78
0.6,0.8,1,1,0.8,0,0,100,40,72,0,32,0,20,72
0.7,0.8,1,1,0.8,0,0,100,49,74,0,25,0,19,74
0.8,0.8,1,1,0.8,0,0,100,47,66,0,19,0,32,66
0.9,0.8,1,1,0.8,0,0,100,74,81,0,7,0,18,81
1,0.8,1,1,0.8,0,0,100,77,77,0,0,0,23,77
0,0.9,1,1,0.8,0,0,100,0,76,0,76,0,16,76
0.1,0.9,1,1,0.8,0,0,100,14,70,0,56,0,23,70
0.2,0.9,1,1,0.8,0,0,100,16,71,0,55,0,21,71
0.3,0.9,1,1,0.8,0,0,100,22,70,0,48,0,22,70
0.4,0.9,1,1,0.8,0,0,100,32,78,0,46,0,18,78
0.5,0.9,1,1,0.8,0,0,100,38,73,0,35,0,23,73
0.6,0.9,1,1,0.8,0,0,100,47,74,0,27,0,25,74
0.7,0.9,1,1,0.8,0,0,100,58,76,0,18,0,21,76
0.8,0.9,1,1,0.8,0,0,100,72,82,0,10,0,16,82
0.9,0.9,1,1,0.8,0,0,100,69,81,0,12,0,18,81
1,0.9,1,1,0.8,0,0,100,85,85,0,0,0,15,85
0,1,1,1,0.8,0,0,100,0,81,0,81,0,19,81
0.1,1,1,1,0.8,0,0,100,12,82,0,70,0,18,82
0.2,1,1,1,0.8,0,0,100,11,83,0,72,0,17,83
0.3,1,1,1,0.8,0,0,100,22,73,0,51,0,27,73
0.4,1,1,1,0.8,0,0,100,26,75,0,49,0,25,75
0.5,1,1,1,0.8,0,0,100,35,80,0,45,0,20,80
0.6,1,1,1,0.8,0,0,100,56,90,0,34,0,10,90
0.7,1,1,1,0.8,0,0,100,61,82,0,21,0,18,82
0.8,1,1,1,0.8,0,0,100,66,79,0,13,0,21,79
0.9,1,1,1,0.8,0,0,100,74,82,0,8,0,18,82
1,1,1,1,0.8,0,0,100,87,87,0,0,0,13,87
0,0,0.5,1,0.9,0,0,100,0,0,0,0,0,16,0
0.1,0,0.5,1,0.9,0,0,100,7,7,0,0,0,19,4
0.2,0,0.5,1,0.9,0,0,100,13,13,0,0,0,11,8
0.3,0,0.5,1,0.9,0,0,100,30,30,0,0,0,8,16
0.4,0,0.5,1,0.9,0,0,100,43,43,0,0,0,10,19
0.5,0,0.5,1,0.9,0,0,100,41,41,0,0,0,9,18
0.6,0,0.5,1,0.9,0,0,100,51,51,0,0,0,11,24
0.7,0,0.5,1,0.9,0,0,100,62,62,0,0,0,5,31
0.8,0,0.5,1,0.9,0,0,100,71,71,0,0,0,9,39
0.9,0,0.5,1,0.9,0,0,100,82,82,0,0,0,10,42
1,0,0.5,1,0.9,0,0,100,89,89,0,0,0,11,50
0,0.1,0.5,1,0.9,0,0,100,0,11,0,11,0,7,1
0.1,0.1,0.5,1,0.9,0,0,100,11,18,0,7,0,11,8
0.2,0.1,0.5,1,0.9,0,0,100,14,26,0,12,0,9,12
0.3,0.1,0.5,1,0.9,0,0,100,25,31,0,6,0,15,17
0.4,0.1,0.5,1,0.9,0,0,100,32,39,0,7,0,12,18
0.5,0.1,0.5,1,0.9,0,0,100,42,47,0,5,0,5,22
0.6,0.1,0.5,1,0.9,0,0,100,51,54,0,3,0,13,26
0.7,0.1,0.5,1,0.9,0,0,100,61,63,0,2,0,10,33
0.8,0.1,0.5,1,0.9,0,0,100,66,68,0,2,0,13,28
0.9,0.1,0.5,1,0.9,0,0,100,78,79,0,1,0,12,39
1,0.1,0.5,1,0.9,0,0,100,91,91,0,0,0,9,45
0,0.2,0.5,1,0.9,0,0,100,0,27,0,27,0,7,15
0.1,0.2,0.5,1,0.9,0,0,100,5,20,0,15,0,9,7
0.2,0.2,0.5,1,0.9,0,0,100,16,32,0,16,0,10,21
0.3,0.2,0.5,1,0.9,0,0,100,23,35,0,12,0,10,26
0.4,0.2,0.5,1,0.9,0,0,100,35,43,0,8,0,8,19
